experimento1, experimento2, experimento3, experimento4, experimento5, experimento6, experimento7, experimento8, experimento9, experimento10, experimento11, experimento12, experimento13, experimento14, experimento15, experimento16, experimento17, experimento18, experimento19, experimento20, experimento21, experimento22, experimento23, experimento24, experimento25, experimento26, experimento27, experimento28, experimento29, experimento30
251.351453, 251.774229, 253.006495, 238.564030, 220.990637, 245.400425, 213.852811, 268.119558, 237.548132, 244.115459, 199.401607, 230.513781, 247.381001, 234.898659, 248.669185, 228.396881, 264.358439, 249.678358, 219.835047, 259.037677, 253.517231, 241.021178, 207.715638, 250.851919, 232.455839, 252.131401, 222.420813, 229.393408, 258.238226, 191.242045
251.351453, 251.774229, 253.006495, 238.564030, 220.990637, 244.899596, 213.852811, 268.119558, 237.548132, 244.115459, 199.401607, 230.513781, 246.322652, 234.898659, 248.669185, 228.396881, 264.358439, 249.678358, 219.835047, 259.037677, 246.791434, 241.021178, 207.715638, 250.851919, 232.455839, 252.131401, 222.420813, 229.393408, 258.238226, 191.242045
251.351453, 251.774229, 218.265169, 238.564030, 220.990637, 244.899596, 213.852811, 268.119558, 237.548132, 244.115459, 199.401607, 230.513781, 246.322652, 234.898659, 248.669185, 228.396881, 264.358439, 249.678358, 219.835047, 259.037677, 246.791434, 241.021178, 207.715638, 250.851919, 232.455839, 252.131401, 222.420813, 229.393408, 258.238226, 191.242045
251.351453, 251.774229, 218.265169, 238.564030, 220.990637, 244.899596, 213.852811, 268.119558, 237.548132, 244.115459, 199.401607, 230.513781, 246.322652, 234.898659, 248.669185, 228.396881, 264.358439, 249.678358, 219.835047, 259.037677, 246.791434, 241.021178, 207.715638, 250.851919, 232.455839, 252.131401, 222.420813, 229.393408, 258.238226, 191.242045
251.351453, 251.774229, 218.265169, 238.564030, 220.990637, 244.899596, 213.852811, 268.119558, 237.548132, 244.115459, 199.401607, 230.513781, 246.322652, 234.898659, 248.669185, 228.396881, 264.358439, 249.678358, 219.835047, 259.037677, 246.791434, 241.021178, 207.715638, 250.851919, 232.455839, 222.520461, 222.420813, 229.393408, 258.238226, 191.242045
251.351453, 251.774229, 218.265169, 238.564030, 220.990637, 244.899596, 213.852811, 264.440345, 237.548132, 244.115459, 199.401607, 230.513781, 246.322652, 234.898659, 248.669185, 228.396881, 264.358439, 249.678358, 219.835047, 259.037677, 246.791434, 241.021178, 207.715638, 250.851919, 232.455839, 222.520461, 222.420813, 229.393408, 258.238226, 191.242045
251.351453, 251.774229, 218.265169, 238.564030, 220.990637, 244.899596, 213.852811, 264.440345, 237.548132, 244.115459, 199.401607, 230.513781, 246.322652, 234.898659, 248.669185, 228.396881, 264.358439, 249.678358, 219.835047, 259.037677, 246.791434, 241.021178, 207.715638, 250.851919, 232.455839, 222.520461, 222.420813, 229.393408, 258.238226, 191.242045
251.351453, 251.774229, 218.265169, 238.564030, 220.990637, 244.899596, 213.852811, 264.440345, 237.548132, 244.115459, 199.401607, 230.513781, 246.322652, 234.898659, 248.669185, 228.396881, 264.358439, 249.678358, 219.835047, 259.037677, 246.791434, 241.021178, 207.715638, 250.851919, 232.455839, 222.520461, 222.420813, 229.393408, 258.238226, 191.242045
251.351453, 251.774229, 218.265169, 238.564030, 220.990637, 244.899596, 213.852811, 264.440345, 237.548132, 244.115459, 199.401607, 230.513781, 246.322652, 234.898659, 248.669185, 228.396881, 259.897318, 249.678358, 219.835047, 259.037677, 246.791434, 241.021178, 207.715638, 250.851919, 232.455839, 222.520461, 222.420813, 229.393408, 258.238226, 191.242045
251.351453, 251.774229, 218.265169, 238.564030, 220.990637, 244.899596, 213.852811, 264.440345, 237.548132, 244.115459, 199.401607, 230.513781, 246.322652, 230.084037, 248.669185, 228.396881, 228.887209, 249.678358, 219.835047, 259.037677, 246.791434, 241.021178, 207.715638, 250.851919, 232.455839, 222.520461, 222.420813, 229.393408, 258.238226, 191.242045
